data_broker,prompting_strategy,file_path,task_completion,incomplete_bool,group_incomplete,blocked_bool,group_blocked
sbfe.org,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/sbfe.org/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260126-233813,,False,False,False,False
snov.io,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/snov.io/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260127-041247,,False,False,False,False
webbula.com,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/webbula.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260127-074746,,False,False,False,False
rrd.com,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/rrd.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260126-221819,,False,False,False,False
sabio.inc,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/sabio.inc/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260126-223842,,False,False,False,False
slashdotmedia.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/slashdotmedia.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-042219,,False,False,False,False
searchpublicrecords.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/searchpublicrecords.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-014850,,False,False,False,False
speedeondata.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/speedeondata.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-082153,,False,False,False,False
roq.ad,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/roq.ad/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260127-225205,,False,False,False,False
zetaglobal.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/zetaglobal.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-192701,,False,False,False,False
sbfe.org,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/sbfe.org/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-005640,,False,False,False,False
snov.io,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/snov.io/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-051842,,False,False,False,False
sheerid.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/sheerid.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-032052,,False,False,False,False
rocketreach.co,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/rocketreach.co/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260127-223716,,False,False,False,False
zs.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/zs.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-211301,,False,False,True,True
salutarydata.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/salutarydata.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260127-235710,,False,False,False,False
smartmove.us,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/smartmove.us/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-043915,,False,False,True,True
ziffdavis.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/ziffdavis.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-210310,,False,False,True,True
sabio.inc,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/sabio.inc/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260127-235219,,False,False,False,False
samba.tv,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/samba.tv/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-003100,,False,False,False,False
whitepages.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/whitepages.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-184536,,False,False,False,False
socialgist.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/socialgist.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-060936,,False,False,False,False
sharelocalmedia.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/sharelocalmedia.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-024557,,False,False,False,False
similarweb.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/similarweb.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-032709,,False,False,False,False
seamless.ai,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/seamless.ai/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-014049,,False,False,False,False
roundsky.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/roundsky.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260127-231410,,False,False,False,False
sms-inc.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/sms-inc.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-045337,,False,False,False,False
rrd.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/rrd.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260127-233114,,False,False,False,False
sharethrough.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/sharethrough.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-031003,,False,False,False,False
seekout.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/seekout.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-015954,,False,False,False,False
spokeo.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/spokeo.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-083243,,False,False,False,False
scanbuy.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/scanbuy.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-011554,,False,False,False,False
sovrn.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/sovrn.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-075259,,False,False,False,False
xcelerated.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/xcelerated.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-192112,,False,False,False,False
simiocloud.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/simiocloud.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-033208,,False,False,False,False
visualvisitor.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/visualvisitor.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-180430,,False,False,False,False
socialcatfish.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/socialcatfish.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-055354,,False,False,False,False
semasio.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/semasio.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-020934,,False,False,False,False
sourcepathdigital.com,sneaking_regulator_role_few_shot_scenarios,../browser_history_output/sourcepathdigital.com/sneaking_regulator_role_few_shot_scenarios/gpt-5/20260128-074509,,False,False,False,False
seamless.ai,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/seamless.ai/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-085231,,False,False,False,False
speedeondata.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/speedeondata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-143236,,False,False,False,False
scanbuy.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/scanbuy.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-083410,,False,False,False,False
roundsky.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/roundsky.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-070642,,False,False,False,False
socialgist.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/socialgist.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-132544,,False,False,False,False
simiocloud.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/simiocloud.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-111621,,False,False,False,False
sharelocalmedia.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/sharelocalmedia.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-101329,,False,False,False,False
semcasting.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/semcasting.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-095046,,False,False,False,False
seekout.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/seekout.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-091528,,False,False,False,False
whitepages.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/whitepages.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-182522,,False,False,False,False
sheerid.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/sheerid.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-110130,,False,False,False,False
viantinc.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/viantinc.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-152643,,False,False,False,False
sourcepathdigital.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/sourcepathdigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-135248,,False,False,False,False
similarweb.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/similarweb.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-110721,,False,False,False,False
roq.ad,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/roq.ad/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-065457,,False,False,False,False
wunderkind.co,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/wunderkind.co/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-194638,,False,False,False,False
zetaglobal.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/zetaglobal.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-202145,,False,False,False,False
searchpublicrecords.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/searchpublicrecords.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-090509,,False,False,False,False
sms-inc.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/sms-inc.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-124822,,False,False,False,False
socialcatfish.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/socialcatfish.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-131143,,False,False,False,False
windfall.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/windfall.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-184951,,False,False,False,False
sharethrough.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/sharethrough.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-103956,,False,False,False,False
weinform.org,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/weinform.org/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-181002,,False,False,False,False
xcelerated.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/xcelerated.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-201229,,False,False,False,False
videoamp.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/videoamp.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-155421,,False,False,False,False
spokeo.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/spokeo.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-144938,,False,False,False,False
samba.tv,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/samba.tv/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-082030,,False,False,False,False
zs.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/zs.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-205537,,False,False,False,False
visitiq.io,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/visitiq.io/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-161124,,False,False,False,False
ziffdavis.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/ziffdavis.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-205012,,False,False,False,False
visualvisitor.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/visualvisitor.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-165023,,False,False,False,False
salutarydata.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/salutarydata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-074544,,False,False,False,False
rocketreach.co,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/rocketreach.co/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-061703,,False,False,False,False
semasio.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/semasio.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-092815,,False,False,False,False
warmly.ai,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/warmly.ai/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-172549,Incomplete,True,True,False,False
sovrn.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/sovrn.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-140635,,False,False,False,False
winrdata.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/winrdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-192625,,False,False,False,False
vistarmedia.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/vistarmedia.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-162754,,False,False,False,False
siteimpact.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/siteimpact.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-115104,Incomplete,True,True,False,False
slashdotmedia.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/slashdotmedia.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-121216,,False,False,False,False
versium.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/versium.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-150518,,False,False,False,False
sbfe.org,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/sbfe.org/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-083138,,False,False,False,False
snov.io,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/snov.io/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-130215,,False,False,False,False
webbula.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/webbula.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-175619,,False,False,False,False
rrd.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/rrd.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-072235,,False,False,False,False
sabio.inc,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/sabio.inc/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260128-073453,,False,False,False,False
slashdotmedia.com,interface_interference_baseline_zero_shot,../browser_history_output/slashdotmedia.com/interface_interference_baseline_zero_shot/gpt-5/20260129-213109,,False,False,False,False
searchpublicrecords.com,interface_interference_baseline_zero_shot,../browser_history_output/searchpublicrecords.com/interface_interference_baseline_zero_shot/gpt-5/20260129-182029,,False,False,False,False
visitiq.io,interface_interference_baseline_zero_shot,../browser_history_output/visitiq.io/interface_interference_baseline_zero_shot/gpt-5/20260130-015403,,False,False,False,False
speedeondata.com,interface_interference_baseline_zero_shot,../browser_history_output/speedeondata.com/interface_interference_baseline_zero_shot/gpt-5/20260129-235659,,False,False,False,False
wunderkind.co,interface_interference_baseline_zero_shot,../browser_history_output/wunderkind.co/interface_interference_baseline_zero_shot/gpt-5/20260130-045614,,False,False,False,False
roq.ad,interface_interference_baseline_zero_shot,../browser_history_output/roq.ad/interface_interference_baseline_zero_shot/gpt-5/20260129-140347,,False,False,False,False
zetaglobal.com,interface_interference_baseline_zero_shot,../browser_history_output/zetaglobal.com/interface_interference_baseline_zero_shot/gpt-5/20260130-054726,,False,False,False,False
sbfe.org,interface_interference_baseline_zero_shot,../browser_history_output/sbfe.org/interface_interference_baseline_zero_shot/gpt-5/20260129-172129,,False,False,False,False
webbula.com,interface_interference_baseline_zero_shot,../browser_history_output/webbula.com/interface_interference_baseline_zero_shot/gpt-5/20260130-032859,,False,False,False,False
snov.io,interface_interference_baseline_zero_shot,../browser_history_output/snov.io/interface_interference_baseline_zero_shot/gpt-5/20260129-221302,,False,False,False,False
sheerid.com,interface_interference_baseline_zero_shot,../browser_history_output/sheerid.com/interface_interference_baseline_zero_shot/gpt-5/20260129-202513,,False,False,False,False
rocketreach.co,interface_interference_baseline_zero_shot,../browser_history_output/rocketreach.co/interface_interference_baseline_zero_shot/gpt-5/20260129-134100,,False,False,False,False
siteimpact.com,interface_interference_baseline_zero_shot,../browser_history_output/siteimpact.com/interface_interference_baseline_zero_shot/gpt-5/20260129-210555,,False,True,False,False
videoamp.com,interface_interference_baseline_zero_shot,../browser_history_output/videoamp.com/interface_interference_baseline_zero_shot/gpt-5/20260130-014251,,False,False,False,False
viantinc.com,interface_interference_baseline_zero_shot,../browser_history_output/viantinc.com/interface_interference_baseline_zero_shot/gpt-5/20260130-010303,,False,False,True,True
zs.com,interface_interference_baseline_zero_shot,../browser_history_output/zs.com/interface_interference_baseline_zero_shot/gpt-5/20260130-061104,,False,True,True,True
semcasting.com,interface_interference_baseline_zero_shot,../browser_history_output/semcasting.com/interface_interference_baseline_zero_shot/gpt-5/20260129-191636,,False,False,False,False
salutarydata.com,interface_interference_baseline_zero_shot,../browser_history_output/salutarydata.com/interface_interference_baseline_zero_shot/gpt-5/20260129-162023,,False,False,False,False
smartmove.us,interface_interference_baseline_zero_shot,../browser_history_output/smartmove.us/interface_interference_baseline_zero_shot/gpt-5/20260129-214912,,False,False,True,True
warmly.ai,interface_interference_baseline_zero_shot,../browser_history_output/warmly.ai/interface_interference_baseline_zero_shot/gpt-5/20260130-030627,,False,False,True,True
sabio.inc,interface_interference_baseline_zero_shot,../browser_history_output/sabio.inc/interface_interference_baseline_zero_shot/gpt-5/20260129-151315,,False,False,False,False
samba.tv,interface_interference_baseline_zero_shot,../browser_history_output/samba.tv/interface_interference_baseline_zero_shot/gpt-5/20260129-170117,,False,False,False,False
winrdata.com,interface_interference_baseline_zero_shot,../browser_history_output/winrdata.com/interface_interference_baseline_zero_shot/gpt-5/20260130-042926,,False,False,False,False
weinform.org,interface_interference_baseline_zero_shot,../browser_history_output/weinform.org/interface_interference_baseline_zero_shot/gpt-5/20260130-034758,,False,False,False,False
whitepages.com,interface_interference_baseline_zero_shot,../browser_history_output/whitepages.com/interface_interference_baseline_zero_shot/gpt-5/20260130-035546,,False,False,False,False
socialgist.com,interface_interference_baseline_zero_shot,../browser_history_output/socialgist.com/interface_interference_baseline_zero_shot/gpt-5/20260129-230119,,False,False,False,False
sharelocalmedia.com,interface_interference_baseline_zero_shot,../browser_history_output/sharelocalmedia.com/interface_interference_baseline_zero_shot/gpt-5/20260129-195455,,False,False,False,False
similarweb.com,interface_interference_baseline_zero_shot,../browser_history_output/similarweb.com/interface_interference_baseline_zero_shot/gpt-5/20260129-203105,,False,False,False,False
roundsky.com,interface_interference_baseline_zero_shot,../browser_history_output/roundsky.com/interface_interference_baseline_zero_shot/gpt-5/20260129-142734,,False,False,False,False
sms-inc.com,interface_interference_baseline_zero_shot,../browser_history_output/sms-inc.com/interface_interference_baseline_zero_shot/gpt-5/20260129-215352,,False,False,False,False
rrd.com,interface_interference_baseline_zero_shot,../browser_history_output/rrd.com/interface_interference_baseline_zero_shot/gpt-5/20260129-145237,,False,False,False,False
sharethrough.com,interface_interference_baseline_zero_shot,../browser_history_output/sharethrough.com/interface_interference_baseline_zero_shot/gpt-5/20260129-201332,,False,False,False,False
seekout.com,interface_interference_baseline_zero_shot,../browser_history_output/seekout.com/interface_interference_baseline_zero_shot/gpt-5/20260129-184030,,False,False,False,False
spokeo.com,interface_interference_baseline_zero_shot,../browser_history_output/spokeo.com/interface_interference_baseline_zero_shot/gpt-5/20260130-002133,,False,False,True,True
scanbuy.com,interface_interference_baseline_zero_shot,../browser_history_output/scanbuy.com/interface_interference_baseline_zero_shot/gpt-5/20260129-173003,,False,False,False,False
sovrn.com,interface_interference_baseline_zero_shot,../browser_history_output/sovrn.com/interface_interference_baseline_zero_shot/gpt-5/20260129-233957,,False,False,False,False
xcelerated.com,interface_interference_baseline_zero_shot,../browser_history_output/xcelerated.com/interface_interference_baseline_zero_shot/gpt-5/20260130-053152,,False,False,False,False
vistarmedia.com,interface_interference_baseline_zero_shot,../browser_history_output/vistarmedia.com/interface_interference_baseline_zero_shot/gpt-5/20260130-021040,,False,False,False,False
wealthfeed.com,interface_interference_baseline_zero_shot,../browser_history_output/wealthfeed.com/interface_interference_baseline_zero_shot/gpt-5/20260130-032019,,False,False,False,False
socialcatfish.com,interface_interference_baseline_zero_shot,../browser_history_output/socialcatfish.com/interface_interference_baseline_zero_shot/gpt-5/20260129-223335,,False,False,False,False
vrtcal.com,interface_interference_baseline_zero_shot,../browser_history_output/vrtcal.com/interface_interference_baseline_zero_shot/gpt-5/20260130-025537,,False,False,False,False
semasio.com,interface_interference_baseline_zero_shot,../browser_history_output/semasio.com/interface_interference_baseline_zero_shot/gpt-5/20260129-190334,,False,False,False,False
versium.com,interface_interference_baseline_zero_shot,../browser_history_output/versium.com/interface_interference_baseline_zero_shot/gpt-5/20260130-003033,,False,False,False,False
sourcepathdigital.com,interface_interference_baseline_zero_shot,../browser_history_output/sourcepathdigital.com/interface_interference_baseline_zero_shot/gpt-5/20260129-230432,,False,False,False,False
seamless.ai,interface_interference_zero_shot_regulator_role,../browser_history_output/seamless.ai/interface_interference_zero_shot_regulator_role/gpt-5/20260130-015910,,False,False,False,False
wealthfeed.com,interface_interference_zero_shot_regulator_role,../browser_history_output/wealthfeed.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-095851,,False,False,False,False
speedeondata.com,interface_interference_zero_shot_regulator_role,../browser_history_output/speedeondata.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-073346,,False,False,False,False
scanbuy.com,interface_interference_zero_shot_regulator_role,../browser_history_output/scanbuy.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-013447,,False,False,False,False
roundsky.com,interface_interference_zero_shot_regulator_role,../browser_history_output/roundsky.com/interface_interference_zero_shot_regulator_role/gpt-5/20260129-233239,,False,False,False,False
socialgist.com,interface_interference_zero_shot_regulator_role,../browser_history_output/socialgist.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-064029,,False,False,False,False
simiocloud.com,interface_interference_zero_shot_regulator_role,../browser_history_output/simiocloud.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-044524,,False,False,False,False
sharelocalmedia.com,interface_interference_zero_shot_regulator_role,../browser_history_output/sharelocalmedia.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-034628,,False,False,False,False
semcasting.com,interface_interference_zero_shot_regulator_role,../browser_history_output/semcasting.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-032139,Complete,False,False,False,False
seekout.com,interface_interference_zero_shot_regulator_role,../browser_history_output/seekout.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-025420,,False,False,False,False
whitepages.com,interface_interference_zero_shot_regulator_role,../browser_history_output/whitepages.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-104300,,False,False,False,False
sheerid.com,interface_interference_zero_shot_regulator_role,../browser_history_output/sheerid.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-041651,,False,False,False,False
viantinc.com,interface_interference_zero_shot_regulator_role,../browser_history_output/viantinc.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-083202,,False,False,False,False
sourcepathdigital.com,interface_interference_zero_shot_regulator_role,../browser_history_output/sourcepathdigital.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-064436,,False,False,False,False
similarweb.com,interface_interference_zero_shot_regulator_role,../browser_history_output/similarweb.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-042344,,False,False,False,False
roq.ad,interface_interference_zero_shot_regulator_role,../browser_history_output/roq.ad/interface_interference_zero_shot_regulator_role/gpt-5/20260129-232211,,False,False,False,False
wunderkind.co,interface_interference_zero_shot_regulator_role,../browser_history_output/wunderkind.co/interface_interference_zero_shot_regulator_role/gpt-5/20260130-112720,,False,False,False,False
zetaglobal.com,interface_interference_zero_shot_regulator_role,../browser_history_output/zetaglobal.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-113841,,False,False,False,False
searchpublicrecords.com,interface_interference_zero_shot_regulator_role,../browser_history_output/searchpublicrecords.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-024642,,False,False,False,False
sms-inc.com,interface_interference_zero_shot_regulator_role,../browser_history_output/sms-inc.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-054617,,False,False,False,False
socialcatfish.com,interface_interference_zero_shot_regulator_role,../browser_history_output/socialcatfish.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-062222,,False,False,False,False
windfall.com,interface_interference_zero_shot_regulator_role,../browser_history_output/windfall.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-105010,,False,False,False,False
weinform.org,interface_interference_zero_shot_regulator_role,../browser_history_output/weinform.org/interface_interference_zero_shot_regulator_role/gpt-5/20260130-102720,,False,False,False,False
xcelerated.com,interface_interference_zero_shot_regulator_role,../browser_history_output/xcelerated.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-113320,,False,False,False,False
videoamp.com,interface_interference_zero_shot_regulator_role,../browser_history_output/videoamp.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-084331,,False,False,False,False
vrtcal.com,interface_interference_zero_shot_regulator_role,../browser_history_output/vrtcal.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-092919,,False,False,False,False
spokeo.com,interface_interference_zero_shot_regulator_role,../browser_history_output/spokeo.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-075854,,False,False,False,False
samba.tv,interface_interference_zero_shot_regulator_role,../browser_history_output/samba.tv/interface_interference_zero_shot_regulator_role/gpt-5/20260130-010544,,False,False,False,False
zs.com,interface_interference_zero_shot_regulator_role,../browser_history_output/zs.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-115342,,False,True,False,False
visitiq.io,interface_interference_zero_shot_regulator_role,../browser_history_output/visitiq.io/interface_interference_zero_shot_regulator_role/gpt-5/20260130-085635,,False,False,False,False
ziffdavis.com,interface_interference_zero_shot_regulator_role,../browser_history_output/ziffdavis.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-114807,,False,True,False,False
visualvisitor.com,interface_interference_zero_shot_regulator_role,../browser_history_output/visualvisitor.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-091301,,False,False,False,False
salutarydata.com,interface_interference_zero_shot_regulator_role,../browser_history_output/salutarydata.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-000638,,False,False,False,False
rocketreach.co,interface_interference_zero_shot_regulator_role,../browser_history_output/rocketreach.co/interface_interference_zero_shot_regulator_role/gpt-5/20260129-230537,,False,False,False,False
semasio.com,interface_interference_zero_shot_regulator_role,../browser_history_output/semasio.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-030034,,False,False,False,False
sovrn.com,interface_interference_zero_shot_regulator_role,../browser_history_output/sovrn.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-070229,,False,False,False,False
winrdata.com,interface_interference_zero_shot_regulator_role,../browser_history_output/winrdata.com/interface_interference_zero_shot_regulator_role/gpt-5/20260130-110440,,False,False,False,False
